"","x"
"4776","Acer"
"4777","Acer"
"4778","Sony"
"4779","Sony"
"4780","Acer"
"4781","Sony"
"4782","Sony"
"4783","Acer"
"4784","Sony"
"4785","Sony"
"4786","Acer"
"4787","Sony"
"4788","Acer"
"4789","Sony"
"4790","Sony"
"4791","Sony"
"4792","Acer"
"4793","Sony"
"4794","Acer"
"4795","Sony"
"4796","Acer"
"4797","Acer"
"4798","Acer"
"4799","Acer"
"4800","Acer"
"4801","Sony"
"4802","Sony"
"4803","Acer"
"4804","Sony"
"4805","Acer"
"4806","Sony"
"4807","Acer"
"4808","Acer"
"4809","Sony"
"4810","Sony"
"4811","Acer"
"4812","Sony"
"4813","Sony"
"4814","Acer"
"4815","Sony"
"4816","Sony"
"4817","Sony"
"4818","Acer"
"4819","Acer"
"4820","Acer"
"4821","Acer"
"4822","Acer"
"4823","Sony"
"4824","Sony"
"4825","Sony"
"4826","Sony"
"4827","Acer"
"4828","Sony"
"4829","Sony"
"4830","Sony"
"4831","Sony"
"4832","Acer"
"4833","Sony"
"4834","Acer"
"4835","Acer"
"4836","Acer"
"4837","Sony"
"4838","Sony"
"4839","Acer"
"4840","Acer"
"4841","Sony"
"4842","Acer"
"4843","Sony"
"4844","Sony"
"4845","Acer"
"4846","Acer"
"4847","Acer"
"4848","Sony"
"4849","Sony"
"4850","Sony"
"4851","Sony"
"4852","Sony"
"4853","Sony"
"4854","Acer"
"4855","Acer"
"4856","Sony"
"4857","Sony"
"4858","Acer"
"4859","Sony"
"4860","Sony"
"4861","Sony"
"4862","Sony"
"4863","Acer"
"4864","Acer"
"4865","Acer"
"4866","Acer"
"4867","Sony"
"4868","Sony"
"4869","Sony"
"4870","Sony"
"4871","Sony"
"4872","Sony"
"4873","Sony"
"4874","Acer"
"4875","Sony"
"4876","Sony"
"4877","Sony"
"4878","Acer"
"4879","Acer"
"4880","Sony"
"4881","Sony"
"4882","Acer"
"4883","Sony"
"4884","Sony"
"4885","Sony"
"4886","Acer"
"4887","Sony"
"4888","Sony"
"4889","Sony"
"4890","Sony"
"4891","Sony"
"4892","Acer"
"4893","Sony"
"4894","Acer"
"4895","Acer"
"4896","Sony"
"4897","Sony"
"4898","Acer"
"4899","Sony"
"4900","Sony"
"4901","Acer"
"4902","Sony"
"4903","Sony"
"4904","Acer"
"4905","Acer"
"4906","Sony"
"4907","Sony"
"4908","Acer"
"4909","Sony"
"4910","Sony"
"4911","Sony"
"4912","Acer"
"4913","Acer"
"4914","Sony"
"4915","Acer"
"4916","Sony"
"4917","Sony"
"4918","Acer"
"4919","Sony"
"4920","Sony"
"4921","Sony"
"4922","Sony"
"4923","Sony"
"4924","Acer"
"4925","Acer"
"4926","Sony"
"4927","Acer"
"4928","Sony"
"4929","Sony"
"4930","Sony"
"4931","Acer"
"4932","Sony"
"4933","Acer"
"4934","Acer"
"4935","Sony"
"4936","Sony"
"4937","Sony"
"4938","Sony"
"4939","Sony"
"4940","Acer"
"4941","Sony"
"4942","Acer"
"4943","Sony"
"4944","Sony"
"4945","Sony"
"4946","Sony"
"4947","Acer"
"4948","Acer"
"4949","Sony"
"4950","Sony"
"4951","Sony"
"4952","Sony"
"4953","Sony"
"4954","Sony"
"4955","Sony"
"4956","Acer"
"4957","Sony"
"4958","Sony"
"4959","Acer"
"4960","Acer"
"4961","Acer"
"4962","Acer"
"4963","Acer"
"4964","Sony"
"4965","Sony"
"4966","Sony"
"4967","Sony"
"4968","Sony"
"4969","Sony"
"4970","Sony"
"4971","Sony"
"4972","Sony"
"4973","Acer"
"4974","Acer"
"4975","Sony"
"4976","Sony"
"4977","Sony"
"4978","Sony"
"4979","Sony"
"4980","Acer"
"4981","Sony"
"4982","Acer"
"4983","Sony"
"4984","Sony"
"4985","Sony"
"4986","Sony"
"4987","Sony"
"4988","Sony"
"4989","Sony"
"4990","Sony"
"4991","Sony"
"4992","Sony"
"4993","Sony"
"4994","Sony"
"4995","Acer"
"4996","Acer"
"4997","Sony"
"4998","Acer"
"4999","Acer"
"5000","Acer"
